rank_number	rank_desc	channel_code	channel_name	region_code	region_name	province_code	province_name	city_group_code	city_group_name	supervisor_id	supervisor_work_no	supervisor_name	business_type_code	business_type_name	new_tranc_cust_cnt	sales_value	sales_value_share	profit	profit_rate	operating_profit	month	date_mark
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		49300000		10106315.79	0.204996263		202510	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		20400000		3243893.224	0.159014374		202510	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		16000000		2338418.564	0.14615116		202510	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		16500000		2417872.114	0.146537704		202510	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		1680000		317775.1899	0.189151899		202510	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4430000		862005.0114	0.194583524		202510	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		5480000		941704.3866	0.171843866		202510	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		23700000		2473684.211	0.104374861		202510	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		10625000		1731861.035	0.162998686		202510	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		17500000		3265961.804	0.186626389		202510	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		1760000		307999.9923	0.174999996		202510	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		8600000		1410526.316	0.164014688		202510	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18600000		1600000	0.086021505		202510	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		2950000		516250	0.175		202510	M
2	省区	1	大客户	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A				1	日配业务		0		0	0		202510	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		13500000		2767499.999	0.205		202510	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2700000		561298.1863	0.207888217		202510	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		3271800		576975	0.176347882		202510	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		24778000		6404061.87	0.258457578		202511	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		6400000		1488199.968	0.232531245		202511	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		5544000		1168200.009	0.210714287		202511	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		4680000		1027080	0.219461538		202511	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		3685000		890634.9761	0.241691988		202511	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2988000		633519.9931	0.212021417		202511	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202511	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		3780000		667672.3199	0.176632889		202511	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		20700000		4348040.201	0.210050251		202511	M
